xflr5 v6.58

NACA 2412 - 21
Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.057, -0.452, -0.153,  0.836,  0.026, 0.0107,-5.6165
Cpi,Cpv
-0.0467,-0.3662
-0.0268,-0.3249
-0.0056,-0.2873
 0.0165,-0.2539
 0.0393,-0.2246
 0.0625,-0.1986
 0.0860,-0.1750
 0.1097,-0.1045
 0.1334,-0.0389
 0.1570,-0.0058
 0.1805, 0.0206
 0.2037, 0.0465
 0.2252, 0.0717
 0.2460, 0.0970
 0.2716, 0.1272
 0.2993, 0.1603
 0.3294, 0.1965
 0.3623, 0.2365
 0.3990, 0.2812
 0.4411, 0.3320
 0.4916, 0.3891
 0.5588, 0.4479
 0.6610, 0.4970
 0.8562, 0.5124
 0.7394, 0.5094
 0.5808, 0.4757
 0.5194, 0.4191
 0.4713, 0.3584
 0.4352, 0.3031
 0.4058, 0.2537
 0.3817, 0.2086
 0.3619, 0.1660
 0.3463, 0.1241
 0.3351, 0.0815
 0.3297, 0.0364
 0.3329,-0.0147
 0.3525,-0.0677
 0.4490,-0.1667


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -4.000,    0.050,  0.695, -0.183,  0.821,  0.469, 0.0226,-0.7173
Cpi,Cpv
 0.4597,-0.2301
 0.2391,-0.2356
 0.1303,-0.2458
 0.0273,-0.2598
-0.0680,-0.2774
-0.1624,-0.2993
-0.2587,-0.3267
-0.3603,-0.3616
-0.4710,-0.4085
-0.5962,-0.4826
-0.7448,-0.5597
-0.9408,-0.5530
-1.1949,-0.5421
-1.9942,-0.5212
-2.7218,-0.5100
-2.9569,-0.5075
-2.3965,-0.5233
-1.6645,-0.5368
-1.3932,-0.5550
-1.2658,-0.5667
-1.1954,-0.5778
-1.1533,-0.5888
-1.1284,-0.6004
-1.1150,-0.6128
-1.1099,-0.6260
-1.1118,-0.6404
-1.1193,-0.6561
-1.1398,-0.6747
-1.1572,-0.6904
-1.1696,-0.7016
-1.1809,-0.7097
-1.1910,-0.7149
-1.2002,-0.7173
-1.2086,-0.7168
-1.2161,-0.7134
-1.2228,-0.7069
-1.2288,-0.6973
-1.2343,-0.6843
-1.2394,-0.6678
-1.2444,-0.6475
-1.2496,-0.6229
-1.2553,-0.5933
-1.2618,-0.5580
-1.2691,-0.5153
-1.2768,-0.4631
-1.2834,-0.3977
-1.2854,-0.3135
-1.2742,-0.2005
-1.2313,-0.0459
-1.1176, 0.1717
-0.8613, 0.4626
-0.3736, 0.7917
 0.2959, 0.9940
 0.8243, 0.8924
 0.9996, 0.5775
 0.9224, 0.2758
 0.7704, 0.0698
 0.6262,-0.0526
 0.5107,-0.1212
 0.4232,-0.1562
 0.3586,-0.1709
 0.3116,-0.1730
